"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"ENSG00000019102.12",0,0,0,0,0,0,0,0,0,0
"ENSG00000019144.19",5501,6981,6310,6244,6516,1295,1387,2079,1496,1774
"ENSG00000019169.10",0,0,0,0,0,0,0,0,0,0
"ENSG00000019186.10",0,0,1,0,0,0,0,0,0,0
"ENSG00000019485.13",300,433,324,388,413,273,385,474,358,365
"ENSG00000019505.8",0,0,0,0,0,0,0,1,0,1
"ENSG00000019549.13",1485,836,537,682,448,3715,7625,7426,5588,4191
"ENSG00000019582.15",57122,83049,107471,89617,61237,1293,196,168,455,55
"ENSG00000019991.18",327,228,115,80,119,5,2,0,0,0
"ENSG00000019995.6",772,1017,881,820,993,811,1098,1162,970,856
"ENSG00000020129.16",1066,1246,1156,1042,1000,1861,1866,1976,1624,1527
"ENSG00000020181.18",3274,3774,3098,2739,3233,1744,2741,3989,2322,2577
"ENSG00000020219.9",0,0,1,0,0,0,0,0,0,1
"ENSG00000020256.20",433,470,494,449,489,383,427,454,442,469
"ENSG00000020426.11",188,174,191,157,225,182,235,210,205,142
"ENSG00000020577.13",701,764,698,721,695,1145,979,482,686,511
"ENSG00000020633.18",11,15,16,17,17,2300,3313,2599,2133,1625
"ENSG00000020922.12",321,433,437,403,442,523,316,282,454,357
"ENSG00000021300.14",1191,2024,2031,1542,1280,364,531,1061,776,548
"ENSG00000021355.13",232,339,333,265,265,429,481,847,832,477
"ENSG00000021461.16",0,0,0,0,0,0,1,0,0,0
"ENSG00000021488.13",1,9,0,3,2,1,4,2,1,4
"ENSG00000021574.12",527,580,576,534,570,385,385,397,474,379
"ENSG00000021645.18",980,1075,1197,1576,838,70,1,14,113,73
"ENSG00000021762.20",891,952,869,875,1268,1637,892,1166,1521,1310
"ENSG00000021776.11",686,845,815,823,943,898,877,970,856,789
"ENSG00000021826.16",101,126,69,89,73,764,373,468,548,728
"ENSG00000021852.13",0,0,0,0,0,0,0,0,0,0
"ENSG00000022267.19",1402,2329,1438,1373,1905,181,326,308,229,329
"ENSG00000022277.12",1556,1593,1597,1400,1633,2061,3241,3567,3461,2746
"ENSG00000022355.18",0,0,1,0,0,0,0,0,0,0
"ENSG00000022556.16",18,66,37,49,40,561,40,385,475,364
"ENSG00000022567.9",318,346,338,295,400,156,265,125,124,133
"ENSG00000022840.16",2375,2692,2521,2245,2457,3169,4177,4860,4335,4326
"ENSG00000022976.15",133,172,165,107,150,390,427,454,362,330
"ENSG00000023041.11",409,501,404,512,516,714,632,549,724,446
"ENSG00000023171.18",92,97,104,63,89,212,209,280,340,222
"ENSG00000023191.17",3741,3852,4177,3125,3873,4734,4254,5745,5692,5817
"ENSG00000023228.14",2137,2640,2733,2218,2566,2961,3098,2975,2969,2759
"ENSG00000023287.13",1266,1564,1579,1478,1503,1419,1722,1397,1329,1232
"ENSG00000023318.8",1133,1294,1240,1208,1305,1498,1506,1478,1309,1319
"ENSG00000023330.15",686,740,769,694,803,2186,2509,1932,2309,1843
"ENSG00000023445.14",331,211,367,202,407,58,5,8,33,7
"ENSG00000023516.9",1479,1837,1826,1928,1658,2194,2057,1850,1937,1913
"ENSG00000023572.9",400,376,423,376,401,449,496,364,472,329
"ENSG00000023608.5",173,137,184,116,161,155,188,168,159,98
"ENSG00000023697.13",331,341,419,348,439,759,931,1171,1477,1033
"ENSG00000023734.11",2682,2608,2779,2329,2714,4246,4683,4128,4006,3587
"ENSG00000023839.12",8,8,10,7,5,3216,3127,4312,3929,2821
"ENSG00000023892.11",1,6,1,1,6,20,27,12,18,15
"ENSG00000023902.14",1183,1401,1429,1119,1334,624,591,1001,753,1145
"ENSG00000023909.10",539,256,283,299,262,491,1657,708,739,438
"ENSG00000024048.10",850,877,917,977,850,1087,1108,1223,1118,981
"ENSG00000024422.12",6222,5744,5310,4442,5150,2082,2125,3208,2892,2408
"ENSG00000024526.17",99,180,216,188,193,594,20,4,266,133
"ENSG00000024862.17",119,168,141,127,137,269,422,499,340,281
"ENSG00000025039.15",34,62,36,18,29,1115,2434,2320,2063,1884
"ENSG00000025156.13",287,343,296,297,316,372,454,465,371,265
"ENSG00000025293.17",988,1202,1183,1068,1237,1311,1295,1635,1802,1518
"ENSG00000025423.11",11,15,15,14,19,15,37,21,23,15
"ENSG00000025434.19",121,248,86,132,166,306,256,329,348,336
"ENSG00000025708.14",264,233,206,149,265,1865,1074,1370,1499,615
"ENSG00000025770.19",671,963,960,810,997,847,417,687,728,655
"ENSG00000025772.8",431,503,526,460,429,797,524,580,630,536
"ENSG00000025796.14",1702,1825,1932,1729,1619,2419,2197,2281,2431,1877
"ENSG00000025800.14",1863,2095,2321,2096,2041,2232,2525,2572,2171,1977
"ENSG00000026025.16",259579,268410,270134,209973,243590,105974,106203,187476,173078,204494
"ENSG00000026036.22",73,192,151,144,97,156,30,129,157,84
"ENSG00000026103.22",372,155,285,377,232,501,437,539,350,274
"ENSG00000026297.15",38,133,69,46,78,207,200,180,282,226
"ENSG00000026508.18",16996,17264,16036,14300,16550,20624,20120,30350,25438,27102
"ENSG00000026559.14",621,526,401,472,612,27,47,15,13,23
"ENSG00000026652.15",898,1299,1211,1130,1223,212,441,210,335,276
"ENSG00000026751.17",0,0,0,0,0,1,0,0,0,0
"ENSG00000026950.17",722,955,908,717,735,1949,957,1226,1992,981
"ENSG00000027001.10",238,225,310,179,226,774,922,921,800,730
"ENSG00000027075.15",6,8,3,0,2,298,301,1107,1022,1040
"ENSG00000027644.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000027697.14",664,833,702,665,868,820,1200,938,864,620
"ENSG00000027847.14",682,718,714,653,738,353,372,522,489,433
"ENSG00000027869.11",5,2,3,7,2,4,6,2,4,0
"ENSG00000028116.17",247,329,309,309,316,327,270,241,347,253
"ENSG00000028137.19",18,5,15,8,6,174,281,78,34,16
"ENSG00000028203.18",904,1114,1071,1109,1059,740,995,848,812,675
"ENSG00000028277.21",364,70,94,89,62,11,16,37,8,15
"ENSG00000028310.18",694,757,793,736,828,519,587,667,633,681
"ENSG00000028528.15",2329,2830,2645,2544,2748,2247,2442,3159,2720,2438
"ENSG00000028839.10",214,199,183,217,185,291,301,300,239,181
"ENSG00000029153.14",205,240,346,269,285,27,4,0,5,4
"ENSG00000029363.17",2074,2618,2724,2584,2696,3246,2404,2327,2572,2459
"ENSG00000029364.12",1821,1964,2053,1889,1797,2222,2808,2611,2158,1946
"ENSG00000029534.20",36,25,12,32,45,1,4,0,2,0
"ENSG00000029559.7",1,12,60,125,5,0,0,0,0,0
"ENSG00000029639.11",88,83,84,83,62,149,160,109,170,142
"ENSG00000029725.17",1916,2235,2343,2179,2236,1463,1798,1816,1620,1634
"ENSG00000029993.15",879,1003,1052,851,821,1025,1234,1115,840,752
"ENSG00000030066.13",1102,1193,1400,1156,1353,1169,597,540,631,572
"ENSG00000030110.13",705,684,797,606,770,1015,1213,1194,1030,1006
"ENSG00000030304.14",4,1,1,0,1,0,0,0,0,0
"ENSG00000030419.16",33,68,61,44,51,52,27,48,55,70
"ENSG00000030582.18",11376,16752,14114,10100,10966,14276,16021,20340,21864,22908
"ENSG00000031003.10",1121,1331,1434,1449,1327,1959,1101,1787,1523,1703
"ENSG00000031081.11",1325,1606,1523,1353,1939,1752,1984,2851,1526,2682
"ENSG00000031691.7",113,197,173,153,148,154,50,64,129,60
"ENSG00000031698.13",2697,2590,2539,2410,2455,2760,3139,3802,3023,2821
"ENSG00000031823.14",1321,1595,1597,1272,1528,1708,1572,2246,1847,1801
"ENSG00000032219.19",343,460,480,447,389,404,422,327,399,275
"ENSG00000032389.12",416,444,465,402,497,651,538,521,661,531
"ENSG00000032444.16",2001,2242,2558,1975,2048,3027,2991,3923,3900,4665
"ENSG00000032742.17",168,234,179,204,256,298,330,387,377,342
"ENSG00000033011.12",598,605,699,549,589,1128,1209,1229,1149,1095
"ENSG00000033030.14",299,429,402,402,478,235,294,269,201,174
"ENSG00000033050.9",926,1038,1008,883,995,1251,1351,1331,1174,1075
"ENSG00000033100.16",2998,3469,3504,2785,2886,1434,1763,1869,1599,2235
"ENSG00000033122.20",191,274,500,504,800,2,0,0,0,0
"ENSG00000033170.16",880,1061,850,768,843,585,386,746,1088,958
"ENSG00000033178.13",1087,1322,1300,1097,1099,1259,1013,791,983,780
"ENSG00000033327.13",682,830,741,664,645,1216,1634,1916,1805,1362
"ENSG00000033627.16",1103,1135,1134,1130,1238,5328,9111,8988,7529,6318
"ENSG00000033800.13",574,605,667,609,615,638,724,777,638,534
"ENSG00000033867.16",854,936,970,849,756,1376,1055,986,1129,1145
"ENSG00000034053.14",460,615,670,852,1025,971,553,720,646,752
"ENSG00000034152.19",1109,717,769,646,739,1097,1261,1069,791,794
"ENSG00000034239.11",2,0,0,0,0,100,184,300,274,186
"ENSG00000034510.6",22045,23567,21786,16211,20623,16062,13137,21066,25455,19872
"ENSG00000034533.11",105,127,114,102,142,93,154,170,99,81
"ENSG00000034677.13",910,1095,1079,989,1049,821,936,764,715,548
"ENSG00000034693.15",172,202,156,156,208,323,353,300,311,221
"ENSG00000034713.8",1051,1358,1139,1014,1184,1073,1962,2300,1663,1350
"ENSG00000034971.17",0,0,0,0,0,0,0,0,0,0
"ENSG00000035115.22",185,318,266,325,292,222,312,301,254,203
"ENSG00000035141.8",520,499,577,431,546,822,713,506,592,484
"ENSG00000035403.17",9605,11074,12125,11855,14581,3876,4108,3376,3282,3719
"ENSG00000035499.13",22,57,63,54,45,181,14,12,99,46
"ENSG00000035664.11",113,35,65,87,93,14,18,6,35,10
"ENSG00000035681.9",725,838,768,693,737,567,558,738,712,717
"ENSG00000035687.10",749,887,939,785,780,1082,981,943,1007,927
"ENSG00000035720.8",0,0,0,0,0,0,0,0,0,0
"ENSG00000035862.12",43944,51518,46858,36919,39271,45767,33027,63507,55010,64587
"ENSG00000035928.16",856,1014,1163,1020,1026,1540,1206,1109,1244,1092
"ENSG00000036054.13",1023,968,1048,1020,1066,773,906,837,794,692
"ENSG00000036257.13",1297,1338,1489,1316,1374,1641,1772,1520,1554,1239
"ENSG00000036448.10",47,29,55,37,29,71,139,131,96,104
"ENSG00000036473.8",0,0,0,1,0,1,0,1,0,1
"ENSG00000036530.9",9,10,1,6,3,1,11,4,3,3
"ENSG00000036549.13",804,803,871,774,828,1485,1307,1410,1378,1083
"ENSG00000036565.15",0,0,0,0,0,9,11,2,0,0
"ENSG00000036672.16",165,154,156,174,152,27,39,52,40,62
"ENSG00000036828.16",1,0,0,0,0,0,0,0,0,0
"ENSG00000037042.9",315,522,387,429,407,355,609,654,521,474
"ENSG00000037241.7",386,366,390,294,363,439,470,526,446,422
"ENSG00000037280.16",2,0,2,0,2,7,1,0,1,1
"ENSG00000037474.15",1081,1185,1280,1113,1299,1593,1544,1224,1229,1158
"ENSG00000037637.11",633,694,719,684,710,796,780,796,790,749
"ENSG00000037749.12",640,684,721,659,742,553,640,477,385,407
"ENSG00000037757.14",354,464,476,484,449,325,327,283,405,380
"ENSG00000037897.17",219,197,188,167,200,242,167,121,198,139
"ENSG00000037965.6",345,360,352,367,367,156,169,140,136,149
"ENSG00000038002.9",685,674,775,632,754,690,317,285,522,390
"ENSG00000038210.14",717,691,847,703,851,659,289,262,736,301
"ENSG00000038219.13",945,1178,1193,1349,1088,1359,1685,1831,1421,1353
"ENSG00000038274.17",635,774,651,509,757,960,1102,1026,1158,825
"ENSG00000038295.8",7,12,16,6,9,0,0,0,0,0
"ENSG00000038358.15",1347,1508,1677,1444,1488,1561,1238,1421,1415,1626
"ENSG00000038382.20",3670,3868,3768,4043,3608,3673,3306,3326,3224,3252
"ENSG00000038427.16",20954,22377,28438,31870,20861,14,1,0,7,10
"ENSG00000038532.16",688,804,790,887,757,1144,1006,1177,1215,1232
"ENSG00000038945.15",0,0,0,0,3,0,0,0,0,0
"ENSG00000039068.19",4,1,0,1,0,16387,11714,21133,21006,22234
"ENSG00000039123.16",841,845,916,820,971,1309,1001,889,1039,772
"ENSG00000039139.9",27,30,8,62,17,2,0,0,0,2
"ENSG00000039319.17",957,1324,1271,1320,1255,9137,3967,5188,3297,2077
"ENSG00000039523.20",2200,2413,2497,2110,2320,2419,3218,3174,2478,2742
"ENSG00000039537.13",0,0,0,0,0,0,0,0,0,0
"ENSG00000039560.14",1965,1477,1511,1179,1353,2695,1668,2192,2485,2929
"ENSG00000039600.11",6,12,8,10,8,8,11,1,5,3
"ENSG00000039650.12",471,634,626,529,549,608,645,674,702,747
"ENSG00000039987.6",0,1,0,1,1,0,0,0,0,0
"ENSG00000040199.18",244,302,292,321,279,288,292,224,270,267
"ENSG00000040275.17",258,281,284,230,233,368,286,161,247,166
"ENSG00000040341.18",779,1081,1013,927,968,869,480,719,922,722
"ENSG00000040487.13",463,537,528,394,489,707,943,1077,877,845
"ENSG00000040531.14",830,1003,1018,839,786,1003,1673,2694,1948,1787
"ENSG00000040608.14",27,27,30,23,28,151,253,179,291,199
"ENSG00000040633.13",893,921,946,759,898,1994,2677,3070,2491,2131
"ENSG00000040731.10",3,0,0,2,0,1,0,0,0,0
"ENSG00000040933.15",559,722,755,747,787,812,802,702,726,774
"ENSG00000041353.10",10,19,7,5,3,2,0,1,0,0
"ENSG00000041357.16",1570,1665,1918,1733,1687,2084,2237,1775,2051,1378
"ENSG00000041515.16",43,45,66,93,86,131,163,233,484,237
"ENSG00000041802.11",547,672,715,601,691,975,1001,787,920,750
"ENSG00000041880.14",391,513,475,337,414,302,337,513,336,304
"ENSG00000041982.16",74370,107474,120134,121596,107525,1878,109,163,236,399
"ENSG00000041988.15",251,271,277,272,311,191,345,336,331,336
"ENSG00000042062.13",8,14,5,6,10,1,0,0,0,1
"ENSG00000042088.14",195,197,305,273,202,380,358,269,351,221
"ENSG00000042286.15",637,726,952,707,818,822,1060,976,835,829
"ENSG00000042304.11",0,0,0,0,0,0,0,0,0,0
"ENSG00000042317.17",113,148,112,123,121,161,212,234,226,177
"ENSG00000042429.12",633,682,719,651,691,680,715,724,624,384
"ENSG00000042445.14",1223,1643,1433,1374,1602,4843,8505,8516,8818,8746
"ENSG00000042493.16",519,431,471,218,230,433,276,2093,4127,1511
"ENSG00000042753.11",1459,1662,1760,1361,1438,3030,2940,3481,3355,2849
"ENSG00000042781.13",1,3,2,0,1,95,94,238,69,195
"ENSG00000042813.8",0,0,0,0,0,0,0,0,0,0
"ENSG00000042832.12",26,14,9,8,13,31,49,62,14,37
"ENSG00000042980.13",4,4,4,1,6,2,0,0,0,0
"ENSG00000043039.7",1,0,0,0,0,1,4,2,2,1
"ENSG00000043093.15",764,864,858,803,816,1043,1212,1220,1076,776
"ENSG00000043143.20",969,1128,1510,948,796,3251,2220,2336,3245,2229
"ENSG00000043355.12",0,0,0,0,0,0,0,0,0,0
"ENSG00000043462.12",2,1,2,4,3,14,3,3,4,3
"ENSG00000043514.17",149,119,165,146,179,227,263,175,156,163
"ENSG00000043591.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000044012.4",0,0,0,0,0,0,0,0,0,0
"ENSG00000044090.8",1191,1478,1363,1236,1245,1140,1387,1338,1301,1503
"ENSG00000044115.21",17968,24157,23671,20801,25873,10381,7274,10677,10963,11003
"ENSG00000044446.12",245,439,396,315,321,373,303,473,440,561
"ENSG00000044459.15",294,296,348,236,249,361,251,235,370,196
"ENSG00000044524.11",1019,1603,1102,1065,1026,7,14,21,21,16
"ENSG00000044574.8",20841,21900,22788,23337,22088,16917,13726,15082,27011,24399
"ENSG00000046604.13",385,569,782,519,542,2183,1615,751,830,655
"ENSG00000046647.13",125,178,90,113,126,153,115,353,349,370
"ENSG00000046651.15",168,206,206,247,249,152,158,133,166,122
"ENSG00000046653.15",14276,19445,17275,18623,20870,5940,3537,4658,5724,5150
"ENSG00000046774.10",0,0,0,0,0,0,0,0,0,0
"ENSG00000046889.19",0,0,0,0,0,0,0,0,0,0
"ENSG00000047056.16",401,319,397,376,338,779,1241,1139,791,849
"ENSG00000047188.16",505,496,753,663,534,705,861,516,541,445
"ENSG00000047230.15",288,361,307,280,365,495,489,467,499,428
"ENSG00000047249.18",627,712,805,645,675,2275,2453,2791,2448,2117
"ENSG00000047315.16",2103,2461,2440,2176,2291,2352,1587,1993,1924,1881
"ENSG00000047346.12",419,538,475,526,409,463,522,504,440,456
"ENSG00000047365.12",26,40,39,10,23,348,103,207,236,218
"ENSG00000047410.14",2084,2742,2827,2981,2707,3100,2442,2371,2465,2132
"ENSG00000047457.14",0,0,0,0,0,0,0,0,0,0
"ENSG00000047578.13",500,646,580,606,529,1088,1490,1426,1424,1678
"ENSG00000047579.19",170,167,193,136,144,336,342,403,488,372
"ENSG00000047597.7",1,0,1,0,0,2,2,1,0,0
"ENSG00000047617.15",9,9,4,10,4,1,0,5,1,0
"ENSG00000047621.12",476,524,599,546,518,629,752,489,507,375
"ENSG00000047634.15",257,297,274,259,287,349,129,207,268,202
"ENSG00000047644.18",2029,2242,2733,2114,2080,1585,1464,1992,1814,1917
"ENSG00000047648.23",27,46,25,27,37,45,262,112,114,66
"ENSG00000047662.5",264,560,488,365,658,122,42,23,80,97
"ENSG00000047849.21",20891,25293,23334,20692,23150,11894,8792,14239,15490,18678
"ENSG00000047932.14",968,964,911,880,900,767,1033,903,801,634
"ENSG00000047936.10",37,3,0,2,2,0,0,0,0,0
"ENSG00000048028.11",359,369,443,381,436,836,707,636,798,613
"ENSG00000048052.21",1350,1481,1925,1427,1435,6,5,2,2,6
"ENSG00000048140.18",1165,1284,1302,1108,1227,1308,1878,2251,1864,1822
"ENSG00000048162.20",197,167,175,145,164,415,308,192,260,198
"ENSG00000048342.16",430,544,504,495,452,698,824,1293,1105,878
"ENSG00000048392.11",1903,1521,1974,2084,1654,950,1198,1137,810,696
"ENSG00000048405.10",403,409,406,368,456,529,511,380,415,305
"ENSG00000048462.11",0,0,0,0,0,0,0,0,0,0
"ENSG00000048471.14",708,878,915,609,716,724,540,923,1047,881
"ENSG00000048540.15",0,13,6,2,2,14,22,38,7,32
"ENSG00000048544.6",737,605,776,554,764,980,1167,936,992,788
"ENSG00000048545.14",5,11,3,0,3,8,106,36,25,16
"ENSG00000048649.13",1369,1509,1673,1623,1663,1341,1273,1418,1357,1155
"ENSG00000048707.15",947,1193,1125,1466,1066,1100,887,1158,1010,1120
"ENSG00000048740.18",4009,4674,4948,4951,4345,9806,6886,13183,13120,12840
"ENSG00000048828.17",4439,4874,5196,4348,4711,5211,3916,4416,4459,4372
"ENSG00000048991.16",665,802,926,807,768,958,775,810,945,786
"ENSG00000049089.15",115,224,109,149,158,29,35,48,24,34
"ENSG00000049130.16",808,208,172,135,127,33,21,23,28,69
"ENSG00000049167.14",227,234,197,207,198,167,185,181,205,130
"ENSG00000049192.15",130,58,37,45,43,25,18,19,19,21
"ENSG00000049239.12",2022,2718,3531,2450,2691,982,1544,1308,1373,1425
"ENSG00000049245.13",2971,3387,3381,2845,3501,3558,4181,4601,5019,4201
"ENSG00000049246.14",1025,1516,766,719,795,805,982,1018,1309,1550
"ENSG00000049247.13",0,0,0,1,0,8,62,8,3,0
"ENSG00000049249.8",4,1,9,4,1,0,0,0,0,0
"ENSG00000049283.18",0,0,0,0,0,0,0,0,0,0
"ENSG00000049323.16",1672,1635,976,409,589,237,55,293,112,633
"ENSG00000049449.9",4751,4563,3925,3873,3387,2624,2909,3124,2902,2341
"ENSG00000049540.17",1733,3601,3636,1414,4450,0,1,0,0,0
"ENSG00000049541.11",238,333,285,256,365,628,201,270,396,284
"ENSG00000049618.23",1677,2210,2202,2079,2109,2835,2145,3139,2663,3126
"ENSG00000049656.14",2008,2252,2374,2013,2065,2524,3726,3568,2819,2777
"ENSG00000049759.18",621,799,532,551,421,8086,5999,9461,8185,6679
"ENSG00000049768.15",3,3,1,7,1,6,40,16,14,7
"ENSG00000049769.14",235,239,232,245,280,366,616,475,369,355
"ENSG00000049860.14",3588,4065,3853,2970,3054,6392,4856,3613,4532,3889
"ENSG00000049883.15",167,174,190,193,213,481,491,585,524,401
"ENSG00000050030.15",0,0,4,0,2,0,0,0,0,0
"ENSG00000050130.18",1009,1266,1274,1200,1120,1198,1716,1326,1290,917
"ENSG00000050165.18",5190,11247,7658,7672,8758,103,888,1071,696,811
"ENSG00000050327.15",142,79,103,98,147,317,266,224,367,552
"ENSG00000050344.9",903,816,1274,716,827,139,22,58,56,78
"ENSG00000050393.11",803,902,850,819,872,802,971,972,1076,789
"ENSG00000050405.13",3274,3418,3625,3487,3474,9355,5596,5955,7913,10020
"ENSG00000050426.16",386,534,445,425,385,810,1162,1768,1296,1458
"ENSG00000050438.17",74,86,89,126,60,6,8,11,8,3
"ENSG00000050555.18",52,15,8,2,4,127,141,189,245,182
"ENSG00000050628.20",0,3,0,1,3,9,19,0,1,0
"ENSG00000050730.16",2,0,1,0,3,0,0,0,0,0
"ENSG00000050748.17",708,945,761,682,821,596,705,658,609,568
"ENSG00000050767.17",0,1,0,2,0,0,1,4,9,4
"ENSG00000050820.17",3189,3188,3574,3256,3042,2356,1630,1979,1826,2123
"ENSG00000051009.10",456,565,565,513,508,513,681,607,567,553
"ENSG00000051108.15",2004,1917,1813,1565,1642,2305,1439,1689,2158,2179
"ENSG00000051128.19",1258,1292,1237,892,1071,802,766,1310,1189,1273
"ENSG00000051180.17",61,94,111,95,89,243,40,20,120,83
"ENSG00000051341.14",38,74,80,63,72,368,14,10,116,54
"ENSG00000051382.8",98,128,145,84,118,2207,1791,2057,2241,2014
"ENSG00000051523.11",67,98,41,8,77,1715,3061,3546,2215,2454
"ENSG00000051596.9",293,393,366,296,284,585,314,378,306,304
"ENSG00000051620.11",436,364,374,311,326,344,607,768,751,631
"ENSG00000051825.15",266,421,457,426,342,414,354,275,318,311
"ENSG00000052126.14",562,834,643,552,620,4874,4171,5235,4853,3848
"ENSG00000052344.16",1,1,0,0,0,0,0,0,0,0
"ENSG00000052723.11",650,618,683,670,678,630,910,758,655,529
"ENSG00000052749.13",553,467,546,456,539,1021,941,705,746,641
"ENSG00000052795.13",629,999,935,945,1120,1702,2504,1486,1467,1197
"ENSG00000052802.13",5311,4007,4310,5009,5878,4456,4247,3665,6913,4915
"ENSG00000052841.15",1337,1626,1551,1509,1480,1452,1012,1028,1216,1162
"ENSG00000052850.8",57,19,8,4,3,0,0,0,0,0
"ENSG00000053108.17",0,0,0,0,0,77,116,237,75,69
"ENSG00000053254.15",1033,1189,1177,1093,978,1337,1430,2040,1723,1795
"ENSG00000053328.8",2,9,1,6,28,0,0,0,0,0
"ENSG00000053371.12",612,706,634,586,709,1775,1642,2794,2649,2380
"ENSG00000053372.5",626,661,709,627,771,859,560,475,556,473
"ENSG00000053438.11",6,11,17,6,18,1,0,0,3,8
"ENSG00000053501.13",211,253,245,185,237,233,410,795,558,466
"ENSG00000053524.12",9,3,18,12,11,10,7,4,11,7
"ENSG00000053702.15",16,46,29,24,39,1,1,1,0,1
"ENSG00000053747.16",6,5,1,1,0,1,2,0,11,3
"ENSG00000053770.12",776,888,947,852,821,1129,1814,1274,1252,841
"ENSG00000053900.10",288,335,418,357,315,356,330,287,398,260
"ENSG00000053918.17",3,8,6,3,3,3,3,0,3,0
"ENSG00000054116.12",1046,1160,1157,804,1068,1389,1738,2090,1724,1513
"ENSG00000054118.15",2662,3687,3496,3280,3415,4284,3880,5302,4944,4227
"ENSG00000054148.17",1826,1811,1859,1789,1781,1020,982,2602,1999,1956
"ENSG00000054179.12",53,250,38,34,73,7,3,7,6,8
"ENSG00000054219.11",71,7,0,1,46,7,13,1,6,2
"ENSG00000054267.22",650,840,757,729,810,658,652,656,582,500
"ENSG00000054277.14",335,505,298,332,561,592,874,684,915,671
"ENSG00000054282.16",387,519,426,393,401,400,370,645,444,449
"ENSG00000054356.14",121,51,21,20,26,156,6,12,97,16
"ENSG00000054392.13",262,241,229,257,243,676,472,749,781,727
"ENSG00000054523.17",2016,2254,2417,2276,2192,1791,1823,1551,1648,1648
"ENSG00000054598.9",78,28,15,12,13,15,8,4,0,5
"ENSG00000054611.14",688,830,881,786,813,932,609,1177,1193,1286
"ENSG00000054654.16",620,1303,1160,1497,1109,2622,1750,3426,2512,2887
"ENSG00000054690.14",131,353,221,275,176,1230,990,2514,1902,2325
"ENSG00000054793.14",220,142,78,128,114,776,391,969,823,1435
"ENSG00000054796.13",0,0,0,0,0,0,0,0,0,0
"ENSG00000054803.4",0,0,0,0,0,0,0,0,2,0
"ENSG00000054938.15",1,0,0,0,0,0,0,0,0,0
"ENSG00000054965.10",2300,2815,2659,2757,2673,1820,1840,2674,2397,2427
"ENSG00000054967.13",150,153,199,141,135,112,206,94,86,82
"ENSG00000054983.17",966,1328,1043,1007,1132,644,896,846,759,609
"ENSG00000055044.11",484,467,563,471,563,1043,729,483,576,400
"ENSG00000055070.17",5712,6203,6657,5071,5870,5118,4523,6167,5871,6208
"ENSG00000055118.15",16,50,12,8,21,2,2,7,9,14
"ENSG00000055130.17",1093,1260,1385,1301,1360,1857,1641,1720,2050,1436
"ENSG00000055147.19",475,457,562,488,509,536,754,858,679,745
"ENSG00000055163.20",1500,1608,1564,2010,2007,819,208,451,273,381
"ENSG00000055208.19",2251,2747,2755,2416,2605,2119,2134,2198,2323,1775
"ENSG00000055211.14",1052,1440,1236,1219,1236,842,1135,1122,927,504
"ENSG00000055332.18",1898,2341,2504,2534,2232,7662,4760,5227,9121,5226
